ubicación,Genero,edad,Nombre_auto,Año_vehiculo,Millas_auto,Precio_auto,Precio_poliza,Tipo_poliza
zona 1 fuera de la ciudad,Masculino,74, Chrysler ,2017,73290,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,81, Honda Civic,2012,70072,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,22, Nissan Versa Note,2017,51528,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,49, Ford Focus,2011,42331,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,37, Toyota Corolla,2010,76585,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,59, Ford Focus,2020,45148,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,67, Volkswagen Jetta,2021,49357,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,40, MAZDA MAZDA,2011,87905,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,43, Toyota Prius,2012,93234,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,57, Toyota Corolla,2018,84366,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,50, Toyota Camry,2011,63522,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,89, Dodge Grand Caravan Passenger,2013,76165,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,84, Volkswagen Golf,2020,96270,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,32, Honda Civic,2011,65398,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,70, Lincoln MKZ,2020,95785,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Nissan Murano,2010,62789,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,28, Mitsubishi Mirage G,2017,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Chrysler Town & Country,2011,98899,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,29, Chrysler ,2017,73347,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,84, Volkswagen Jetta,2018,80705,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Toyota Camry,2013,51610,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,40, Ford Focus,2018,45148,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,57, Mitsubishi Mirage G,2018,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,53, Mitsubishi Mirage G,2021,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Mitsubishi Mirage G,2010,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,53, MAZDA MAZDA,2017,63863,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Nissan Rogue,2013,93965,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Hyundai Sonata,2014,90589,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,75, MINI Hardtop  Door,2020,66233,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Hyundai Veloster,2013,57696,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Nissan Rogue,2013,93965,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,70, Kia Soul,2021,47307,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,35, Hyundai Sonata,2013,57965,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,44, Mitsubishi Mirage G,2010,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,35, Honda Civic,2010,91502,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,69, Chevrolet Equinox,2010,70224,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,54, Mitsubishi Mirage G,2012,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Kia Forte Koup,2012,84168,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,28, Honda Civic,2022,91502,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,87, Volkswagen Jetta,2014,68954,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,50, Chevrolet Spark EV,2020,52647,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,83, Ford Focus,2019,45148,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,37, Toyota Corolla,2020,82553,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,37, Subaru Legacy,2011,94995,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,51, MAZDA MAZDA,2011,63863,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,27, Honda Civic,2015,65398,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,35, Nissan Murano,2013,62789,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,89, Honda Civic,2015,25199,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Toyota Camry,2012,51610,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,87, Ford Focus,2021,51691,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,68, Hyundai Elantra,2016,52751,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,41, Hyundai Veloster,2022,57696,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,23, Ford Taurus,2016,102449,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,74, Hyundai Sonata,2014,90589,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,81, Chrysler ,2021,73347,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,26, Mitsubishi Mirage G,2017,45100,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,29, Chevrolet Cruze,2014,55894,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,44, Chrysler ,2022,73290,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,42, Hyundai Elantra,2017,52751,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,75, MAZDA MAZDA,2022,78277,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,86, Hyundai Elantra,2020,66922,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Ford Edge,2020,104934,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,43, Honda Civic,2011,70072,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,47, Chrysler ,2021,73290,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,89, Toyota Prius,2014,93234,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,27, Saturn SKY,2014,71721,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,70, Honda Civic,2020,65398,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,40, MAZDA CX-,2020,104772,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,36, Chevrolet Spark EV,2018,52647,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,58, Nissan Rogue,2017,93965,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,26, Nissan Versa,2015,43003,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,71, Subaru Impreza,2011,92696,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,88, Chevrolet Captiva Sport,2015,54393,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,82, Toyota Corolla,2017,84366,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,26, Nissan Versa Note,2021,51528,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,64, Hyundai Elantra,2018,74658,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,87, Hyundai Elantra,2010,52751,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,37, Toyota Prius,2016,93234,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Saturn SKY,2019,71721,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,18, Honda Civic,2011,65398,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Chevrolet Equinox,2015,70224,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Hyundai Elantra,2019,74658,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,41, Dodge Grand Caravan Passenger,2011,70885,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,77, MAZDA MAZDA,2010,63863,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,57, Volkswagen Golf,2019,96270,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,66, Hyundai Elantra,2012,74658,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,73, Acura TSX,2016,93831,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,22, Toyota Corolla,2010,84366,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,88, Nissan Versa Note,2010,51528,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,49, Lincoln MKZ,2013,95785,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,29, Chevrolet Captiva Sport,2019,54393,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,87, Hyundai Sonata,2012,90589,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,65, Ford Taurus,2021,102449,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,80, Ford Focus,2012,45148,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,77, MAZDA MAZDA,2011,87905,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,42, Volkswagen Passat,2016,89211,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,33, MAZDA MAZDA,2020,78277,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,75, Honda Accord,2011,77277,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,82, Honda Civic,2020,70072,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Nissan Versa Note,2021,51528,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,32, Nissan Versa Note,2013,51528,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,38, Ford Focus,2022,45148,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,43, Toyota Prius,2018,93234,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,81, Toyota Corolla,2016,76585,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Nissan Versa Note,2011,51528,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,67, Ford Fiesta,2020,43588,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Hyundai Veloster,2017,90129,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,85, Scion tC,2012,85580,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,54, Jeep Cherokee,2020,97040,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,88, Honda Civic,2011,101259,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Volkswagen Passat,2021,80720,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,78, Scion tC,2010,85580,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,31, Scion tC,2022,85580,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,37, Scion tC,2022,85580,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Femenino,78, Scion tC,2019,85580,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,18, Hyundai Sonata,2019,92786,15590.00,1064.80,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Nissan Versa,2019,45574,15693.00,1071.83,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Kia Rio,2013,49333,15810.00,1079.82,contra terceros
zona 1 fuera de la ciudad,Masculino,65, Jeep Patriot,2020,92267,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,42, Ford Escape,2020,73047,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,24, Mitsubishi Mirage G,2014,24065,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,49, Nissan Sentra,2018,41515,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,72, FIAT ,2017,44087,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,30, Honda Accord,2012,55426,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,42, Hyundai Elantra,2013,83283,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Honda CR-V,2016,101583,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,80, Kia Sedona,2010,97963,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,72, Nissan Rogue,2014,96510,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Mitsubishi Mirage G,2019,40536,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,62, Volkswagen Passat,2020,103569,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,27, Nissan LEAF,2013,27590,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,81, Ford Fusion,2012,96104,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,53, Volkswagen Beetle,2017,100210,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,47, Toyota Corolla,2019,56347,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Volkswagen Beetle,2011,100210,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,47, Toyota Corolla,2017,56347,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,74, Honda Civic,2011,100648,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,73, Nissan LEAF,2015,27590,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,85, Dodge Grand Caravan Passenger,2021,86554,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,21, Nissan JUKE,2016,83708,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,88, Nissan JUKE,2022,83708,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Dodge Grand Caravan Passenger,2021,104396,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,78, Ford Edge,2014,92876,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,60, Honda CR-Z,2017,55022,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,54, Hyundai Sonata,2015,70055,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,28, Hyundai Sonata,2012,81914,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,68, Ford Edge,2015,73013,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Ford Focus,2019,48732,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,45, MAZDA MAZDA,2018,96439,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Toyota Corolla,2013,62226,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,66, Volkswagen Passat,2020,116121,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,48, Ford Taurus,2016,62303,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,74, Nissan Rogue,2022,96510,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,76, Hyundai Sonata,2018,70055,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,82, Dodge Dart,2012,52704,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,58, Volkswagen Passat,2020,116121,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,64, Hyundai Sonata,2022,70055,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Ford Taurus,2018,95723,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Toyota Corolla,2022,102531,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,47, Nissan Rogue,2018,83175,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Nissan Versa,2017,40691,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,84, Volkswagen Passat,2021,67739,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,37, Chevrolet Equinox,2022,75144,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,24, Honda Accord,2015,90328,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,74, Chevrolet Equinox,2016,71877,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,80, MINI Countryman,2011,85761,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,24, Honda Civic,2013,102273,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,37, Honda Accord,2010,59118,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,35, Hyundai Sonata,2018,76204,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,69, Subaru Forester,2016,92922,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,31, Chevrolet Cruze Limited,2012,45379,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,66, Dodge Grand Caravan Passenger,2020,104396,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,48, Honda Accord,2016,59118,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,19, Honda Accord,2014,90328,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Chevrolet Cruze,2013,74840,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Ford Fusion,2014,78933,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,34, Volkswagen Tiguan,2016,76111,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,56, Hyundai Sonata,2014,76204,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,87, Chevrolet Cruze,2014,76416,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,90, Dodge Dart,2015,46208,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,31, Chevrolet Equinox,2011,71877,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,44, Volkswagen Passat,2015,90591,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,78, Ford Fusion,2014,96104,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,89, Honda Accord,2017,62557,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,24, Toyota Corolla,2012,76571,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,76, Ford Fusion,2017,78933,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,64, Volkswagen Tiguan,2011,76111,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Masculino,24, Hyundai Elantra,2021,88240,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,59, Hyundai Sonata,2012,76204,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Hyundai Elantra,2021,88240,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Toyota Prius c,2010,95653,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,47, MAZDA CX-,2018,100470,15990.00,1092.12,contra terceros
zona 1 fuera de la ciudad,Femenino,52, Chevrolet Cruze,2017,74840,15990.00,1092.12,contra terceros
